"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-20 23:30","2023","01","20","23:30","-2.3","","-2.4","","100","","0.0","","5","","7","","","","99.16","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 00:30","2023","01","21","00:30","-2.3","","-2.3","","100","","0.0","","4","","8","","","","99.05","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 01:30","2023","01","21","01:30","-2.6","","-2.6","","100","","0.0","","4","","10","","","","99.01","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 02:30","2023","01","21","02:30","-2.5","","-2.5","","100","","0.8","","4","","9","","","","98.97","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 03:30","2023","01","21","03:30","-2.5","","-2.5","","100","","1.8","","5","","12","","","","98.87","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 04:30","2023","01","21","04:30","-2.5","","-2.5","","100","","0.0","","4","","10","","","","98.82","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 05:30","2023","01","21","05:30","-2.4","","-2.4","","100","","0.7","","4","","12","","","","98.80","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 06:30","2023","01","21","06:30","-2.4","","-2.4","","100","","0.8","","4","","11","","","","98.79","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 07:30","2023","01","21","07:30","-2.4","","-2.4","","100","","0.6","","4","","11","","","","98.81","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 08:30","2023","01","21","08:30","-2.4","","-2.4","","100","","1.1","","4","","13","","","","98.81","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 09:30","2023","01","21","09:30","-2.3","","-2.3","","100","","1.5","","3","","12","","","","98.82","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 10:30","2023","01","21","10:30","-2.1","","-2.1","","100","","0.9","","4","","12","","","","98.77","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 11:30","2023","01","21","11:30","-2.1","","-2.1","","100","","1.4","","3","","14","","","","98.67","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 12:30","2023","01","21","12:30","-2.2","","-2.2","","100","","0.7","","3","","16","","","","98.59","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 13:30","2023","01","21","13:30","-2.2","","-2.2","","100","","0.6","","3","","16","","","","98.49","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 14:30","2023","01","21","14:30","-2.2","","-2.2","","100","","1.4","","2","","17","","","","98.53","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 15:30","2023","01","21","15:30","-2.3","","-2.3","","100","","0.7","","3","","17","","","","98.62","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 16:30","2023","01","21","16:30","-2.4","","-2.4","","100","","1.9","","2","","17","","","","98.65","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 17:30","2023","01","21","17:30","-2.6","","-2.6","","100","","1.3","","2","","19","","","","98.66","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 18:30","2023","01","21","18:30","-2.7","","-2.7","","100","","0.7","","1","","19","","","","98.66","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 19:30","2023","01","21","19:30","-2.8","","-2.8","","100","","0.8","","1","","17","","","","98.70","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 20:30","2023","01","21","20:30","-2.9","","-2.9","","100","","0.0","","1","","16","","","","98.73","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 21:30","2023","01","21","21:30","-2.9","","-2.9","","100","","0.0","","1","","15","","","","98.74","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 22:30","2023","01","21","22:30","-2.8","","-2.8","","100","","0.0","","36","","14","","","","98.75","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-21 23:30","2023","01","21","23:30","-2.7","","-2.7","","100","","0.6","","1","","13","","","","98.76","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 00:30","2023","01","22","00:30","-2.8","","-2.8","","100","","0.0","","36","","13","","","","98.77","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 01:30","2023","01","22","01:30","-2.9","","-2.9","","100","","0.0","","36","","15","","","","98.81","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 02:30","2023","01","22","02:30","-3.1","","-3.1","","100","","0.0","","35","","14","","","","98.88","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 03:30","2023","01","22","03:30","-3.3","","-3.3","","100","","0.0","","35","","14","","","","98.94","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 04:30","2023","01","22","04:30","-3.6","","-3.6","","100","","0.0","","34","","13","","","","98.98","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 05:30","2023","01","22","05:30","-3.7","","-3.7","","100","","0.0","","34","","12","","","","99.05","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 06:30","2023","01","22","06:30","-3.9","","-4.0","","99","","0.0","","34","","13","","","","99.12","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 07:30","2023","01","22","07:30","-3.9","","-4.0","","99","","0.0","","34","","12","","","","99.22","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 08:30","2023","01","22","08:30","-3.8","","-3.9","","99","","0.0","","34","","11","","","","99.31","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 09:30","2023","01","22","09:30","-3.5","","-3.6","","99","","0.0","","34","","12","","","","99.36","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 10:30","2023","01","22","10:30","-3.1","","-3.3","","99","","1.6","","33","","10","","","","99.46","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 11:30","2023","01","22","11:30","-3.4","","-3.6","","99","","0.0","","32","","12","","","","99.49","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 12:30","2023","01","22","12:30","-3.0","","-3.2","","98","","0.6","","32","","11","","","","99.51","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 13:30","2023","01","22","13:30","-3.4","","-3.7","","98","","0.0","","31","","13","","","","99.57","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 14:30","2023","01","22","14:30","-4.0","","-4.3","","97","","0.0","","31","","16","","","","99.66","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 15:30","2023","01","22","15:30","-4.8","","-5.2","","97","","0.0","","31","","14","","","","99.80","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 16:30","2023","01","22","16:30","-5.4","","-5.8","","97","","0.0","","30","","10","","","","99.87","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 17:30","2023","01","22","17:30","-6.2","","-6.7","","96","","0.0","","30","","8","","","","99.98","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 18:30","2023","01","22","18:30","-7.2","","-7.6","","97","","0.0","","23","","8","","","","100.01","","","","-11","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 19:30","2023","01","22","19:30","-7.1","","-7.5","","97","","0.0","","28","","11","","","","100.05","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 20:30","2023","01","22","20:30","-7.1","","-7.5","","96","","0.6","","28","","11","","","","100.09","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 21:30","2023","01","22","21:30","-6.9","","-7.3","","97","","0.6","","29","","15","","","","100.11","","","","-13","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 22:30","2023","01","22","22:30","-7.1","","-7.7","","96","","0.0","","27","","12","","","","100.15","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-22 23:30","2023","01","22","23:30","-7.6","","-8.1","","96","","0.0","","26","","16","","","","100.23","","","","-14","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 00:30","2023","01","23","00:30","-7.7","","-8.2","","96","","0.0","","27","","11","","","","100.26","","","","-13","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 01:30","2023","01","23","01:30","-8.3","","-8.9","","96","","0.0","","24","","7","","","","100.27","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 02:30","2023","01","23","02:30","-9.2","","-9.8","","95","","0.0","","23","","6","","","","100.28","","","","-13","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 03:30","2023","01","23","03:30","-8.2","","-8.8","","95","","0.0","","24","","16","","","","100.34","","","","-15","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 04:30","2023","01","23","04:30","-8.3","","-8.9","","96","","0.7","","23","","15","","","","100.37","","","","-15","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 05:30","2023","01","23","05:30","-8.1","","-8.7","","96","","0.0","","23","","11","","","","100.35","","","","-13","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 06:30","2023","01","23","06:30","-7.0","","-7.6","","96","","1.5","","23","","14","","","","100.31","","","","-13","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 07:30","2023","01","23","07:30","-6.4","","-6.9","","96","","2.0","","21","","11","","","","100.21","","","","-11","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 08:30","2023","01","23","08:30","-5.0","","-5.3","","97","","0.8","","23","","11","","","","100.33","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 09:30","2023","01","23","09:30","-3.7","","-4.1","","97","","1.2","","20","","9","","","","100.30","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 10:30","2023","01","23","10:30","-2.3","","-2.7","","97","","1.0","","21","","9","","","","100.24","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 11:30","2023","01","23","11:30","-1.3","","-1.5","","98","","0.0","","23","","9","","","","100.23","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 12:30","2023","01","23","12:30","-0.5","","-0.7","","99","","0.0","","21","","7","","","","100.17","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 13:30","2023","01","23","13:30","-0.5","","-0.6","","99","","0.0","","20","","8","","","","100.13","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 14:30","2023","01","23","14:30","-0.4","","-0.5","","100","","4.8","","20","","7","","","","100.10","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 15:30","2023","01","23","15:30","-0.2","","-0.2","","100","","0.6","","19","","9","","","","100.07","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 16:30","2023","01","23","16:30","-0.3","","-0.3","","100","","0.0","","18","","8","","","","100.06","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 17:30","2023","01","23","17:30","-0.3","","-0.3","","100","","0.0","","18","","8","","","","100.03","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 18:30","2023","01","23","18:30","-0.2","","-0.2","","100","","0.7","","17","","8","","","","99.93","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 19:30","2023","01","23","19:30","-0.1","","-0.1","","100","","0.0","","16","","10","","","","99.84","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 20:30","2023","01","23","20:30","-0.1","","-0.1","","100","","0.0","","16","","12","","","","99.75","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 21:30","2023","01","23","21:30","0.0","","0.0","","100","","0.0","","16","","15","","","","99.65","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 22:30","2023","01","23","22:30","-0.4","","-0.4","","100","","0.7","","13","","13","","","","99.44","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-23 23:30","2023","01","23","23:30","-0.5","","-0.5","","100","","0.0","","12","","14","","","","99.10","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 00:30","2023","01","24","00:30","-0.5","","-0.5","","100","","0.6","","13","","18","","","","98.78","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 01:30","2023","01","24","01:30","-0.5","","-0.5","","100","","0.9","","13","","24","","","","98.54","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 02:30","2023","01","24","02:30","-0.2","","-0.2","","100","","0.0","","14","","19","","","","98.35","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 03:30","2023","01","24","03:30","0.8","","0.8","","100","","1.2","","15","","19","","","","98.11","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 04:30","2023","01","24","04:30","2.2","","2.2","","100","","2.8","","17","","18","","","","97.89","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 05:30","2023","01","24","05:30","3.4","","3.4","","100","","0.7","","17","","16","","","","97.71","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 06:30","2023","01","24","06:30","4.8","","4.8","","100","","0.0","","18","","20","","","","97.52","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 07:30","2023","01","24","07:30","4.7","","4.7","","100","","1.9","","16","","21","","","","97.40","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 08:30","2023","01","24","08:30","5.0","","5.0","","100","","0.0","","16","","20","","","","97.24","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 09:30","2023","01","24","09:30","5.4","","5.4","","100","","0.6","","17","","15","","","","97.12","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 10:30","2023","01","24","10:30","5.5","","5.5","","100","","0.0","","20","","14","","","","97.01","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 11:30","2023","01","24","11:30","5.2","","5.2","","100","","0.0","","20","","19","","","","97.09","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 12:30","2023","01","24","12:30","4.6","","4.6","","100","","0.0","","19","","18","","","","96.84","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 13:30","2023","01","24","13:30","3.2","","2.4","","95","","0.0","","19","","20","","","","96.90","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 14:30","2023","01","24","14:30","2.7","","1.6","","93","","0.0","","20","","16","","","","96.97","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 15:30","2023","01","24","15:30","2.2","","1.1","","93","","0.0","","21","","17","","","","97.13","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 16:30","2023","01","24","16:30","1.5","","0.8","","95","","0.0","","22","","15","","","","97.29","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 17:30","2023","01","24","17:30","1.2","","0.9","","97","","0.0","","22","","14","","","","97.37","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 18:30","2023","01","24","18:30","0.8","","-0.7","","89","","0.0","","27","","21","","","","97.68","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 19:30","2023","01","24","19:30","0.2","","-1.9","","86","","0.0","","27","","19","","","","97.91","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 20:30","2023","01","24","20:30","-0.2","","-1.9","","88","","0.0","","25","","13","","","","98.17","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 21:30","2023","01","24","21:30","0.1","","-1.9","","87","","0.7","","26","","16","","","","98.33","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 22:30","2023","01","24","22:30","-0.5","","-2.4","","87","","0.0","","26","","17","","","","98.45","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-24 23:30","2023","01","24","23:30","-0.6","","-2.6","","86","","0.0","","25","","11","","","","98.64","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 00:30","2023","01","25","00:30","-0.6","","-2.8","","85","","0.0","","25","","19","","","","98.72","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 01:30","2023","01","25","01:30","-0.9","","-2.8","","87","","0.0","","24","","6","","","","98.88","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 02:30","2023","01","25","02:30","-1.1","","-4.0","","80","","0.0","","25","","13","","","","99.01","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 03:30","2023","01","25","03:30","-1.7","","-5.1","","78","","0.0","","27","","12","","","","99.11","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 04:30","2023","01","25","04:30","-1.8","","-5.0","","79","","0.0","","24","","9","","","","99.23","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 05:30","2023","01","25","05:30","-2.3","","-4.8","","83","","0.0","","24","","4","","","","99.36","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 06:30","2023","01","25","06:30","-2.5","","-4.9","","84","","0.0","","23","","7","","","","99.48","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 07:30","2023","01","25","07:30","-3.0","","-4.7","","88","","0.0","","24","","8","","","","99.58","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 08:30","2023","01","25","08:30","-2.3","","-4.2","","87","","2.5","","25","","11","","","","99.71","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 09:30","2023","01","25","09:30","-1.2","","-4.0","","81","","2.6","","26","","14","","","","99.84","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 10:30","2023","01","25","10:30","-0.3","","-5.7","","67","","0.6","","27","","21","","","","99.94","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 11:30","2023","01","25","11:30","0.2","","-5.7","","64","","0.0","","27","","20","","","","99.99","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 12:30","2023","01","25","12:30","0.7","","-7.3","","55","","0.6","","25","","18","","","","100.02","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 13:30","2023","01","25","13:30","1.6","","-6.7","","54","","0.7","","26","","17","","","","100.08","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 14:30","2023","01","25","14:30","0.3","","-7.3","","57","","0.0","","26","","19","","","","100.24","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 15:30","2023","01","25","15:30","-1.2","","-10.0","","51","","0.0","","27","","19","","","","100.39","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 16:30","2023","01","25","16:30","-3.0","","-10.4","","57","","0.0","","27","","20","","","","100.54","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 17:30","2023","01","25","17:30","-4.3","","-10.2","","64","","0.0","","29","","14","","","","100.76","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 18:30","2023","01","25","18:30","-5.5","","-11.1","","64","","0.0","","29","","14","","","","100.95","","","","-11","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 19:30","2023","01","25","19:30","-7.3","","-12.1","","69","","2.0","","31","","16","","","","101.12","","","","-14","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 20:30","2023","01","25","20:30","-8.8","","-12.9","","72","","0.0","","30","","16","","","","101.28","","","","-16","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 21:30","2023","01","25","21:30","-9.8","","-13.2","","77","","0.0","","31","","10","","","","101.39","","","","-15","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 22:30","2023","01","25","22:30","-10.7","","-13.5","","80","","0.0","","28","","3","","","","101.43","","","","-13","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-25 23:30","2023","01","25","23:30","-10.7","","-13.6","","80","","0.0","","25","","8","","","","101.55","","","","-15","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 00:30","2023","01","26","00:30","-11.0","","-13.7","","81","","0.0","","25","","6","","","","101.61","","","","-15","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 01:30","2023","01","26","01:30","-11.0","","-13.7","","81","","0.0","","25","","6","","","","101.64","","","","-15","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 02:30","2023","01","26","02:30","-10.7","","-13.6","","80","","0.0","","27","","8","","","","101.69","","","","-15","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 03:30","2023","01","26","03:30","-11.1","","-13.6","","81","","0.6","","27","","6","","","","101.77","","","","-15","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 04:30","2023","01","26","04:30","-11.3","","-13.3","","85","","0.0","","25","","9","","","","101.89","","","","-16","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 05:30","2023","01","26","05:30","-11.2","","-12.8","","88","","0.0","","25","","8","","","","101.98","","","","-16","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 06:30","2023","01","26","06:30","-11.7","","-13.0","","90","","0.0","","25","","7","","","","101.95","","","","-16","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 07:30","2023","01","26","07:30","-12.0","","-13.2","","91","","0.0","","21","","1","","","","101.89","","","","-13","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 08:30","2023","01","26","08:30","-10.5","","-12.1","","88","","2.6","","21","","3","","","","101.95","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 09:30","2023","01","26","09:30","-8.9","","-10.7","","86","","4.5","","16","","6","","","","101.96","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 10:30","2023","01","26","10:30","-6.7","","-9.7","","79","","2.0","","13","","4","","","","101.85","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 11:30","2023","01","26","11:30","-4.4","","-8.3","","74","","0.0","","15","","6","","","","101.71","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 12:30","2023","01","26","12:30","-3.7","","-7.6","","74","","0.0","","16","","10","","","","101.64","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 13:30","2023","01","26","13:30","-3.3","","-6.8","","77","","0.0","","15","","11","","","","101.49","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 14:30","2023","01","26","14:30","-3.1","","-6.0","","80","","0.0","","14","","7","","","","101.36","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 15:30","2023","01","26","15:30","-2.7","","-5.2","","82","","0.0","","14","","9","","","","101.25","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 16:30","2023","01","26","16:30","-1.9","","-4.2","","84","","0.0","","15","","15","","","","101.08","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 17:30","2023","01","26","17:30","-1.3","","-3.4","","86","","0.0","","15","","16","","","","100.90","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 18:30","2023","01","26","18:30","-0.7","","-2.5","","87","","0.0","","16","","22","","","","100.71","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 19:30","2023","01","26","19:30","0.0","","-2.0","","86","","0.0","","15","","26","","","","100.40","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 20:30","2023","01","26","20:30","0.5","","-1.5","","86","","0.0","","15","","28","","","","100.10","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 21:30","2023","01","26","21:30","0.9","","-2.0","","81","","0.0","","16","","28","","","","99.89","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 22:30","2023","01","26","22:30","1.3","","-2.1","","78","","0.0","","17","","26","","","","99.64","","","","","","NA"
